station,thickness,texture,cn,rew
grid_339,0.2,clay,46,5
grid_339,0.2,clay,46,5
grid_339,0.2,clay,46,5
grid_339,0.2,clay,46,5
grid_339,0.2,clay,46,5
grid_339,0.5,clay,46,5
grid_339,0.5,clay,46,5
grid_340,0.2,sandy loam,46,5
grid_340,0.2,sandy loam,46,5
grid_340,0.2,sandy clay loam,46,5
grid_340,0.2,sandy loam,46,5
grid_340,0.2,sandy loam,46,5
grid_340,0.5,sandy loam,46,5
grid_340,0.5,sandy loam,46,5
grid_341,0.2,sandy loam,46,5
grid_341,0.2,sandy loam,46,5
grid_341,0.2,sandy clay loam,46,5
grid_341,0.2,sandy loam,46,5
grid_341,0.2,sandy loam,46,5
grid_341,0.5,sandy loam,46,5
grid_341,0.5,sandy loam,46,5
grid_342,0.2,sandy loam,46,5
grid_342,0.2,sandy loam,46,5
grid_342,0.2,sandy clay loam,46,5
grid_342,0.2,clay loam,46,5
grid_342,0.2,clay,46,5
grid_342,0.5,clay,46,5
grid_342,0.5,clay,46,5
grid_343,0.2,sandy clay loam,46,5
grid_343,0.2,clay,46,5
grid_343,0.2,clay,46,5
grid_343,0.2,clay,46,5
grid_343,0.2,clay,46,5
grid_343,0.5,clay,46,5
grid_343,0.5,clay,46,5
grid_344,0.2,sandy clay loam,46,5
grid_344,0.2,clay,46,5
grid_344,0.2,clay,46,5
grid_344,0.2,clay,46,5
grid_344,0.2,clay,46,5
grid_344,0.5,clay,46,5
grid_344,0.5,clay,46,5
grid_345,0.2,sandy clay loam,46,5
grid_345,0.2,clay,46,5
grid_345,0.2,clay,46,5
grid_345,0.2,clay,46,5
grid_345,0.2,clay,46,5
grid_345,0.5,clay,46,5
grid_345,0.5,clay,46,5
grid_346,0.2,sandy loam,46,5
grid_346,0.2,sandy loam,46,5
grid_346,0.2,sandy clay loam,46,5
grid_346,0.2,sandy loam,46,5
grid_346,0.2,sandy loam,46,5
grid_346,0.5,sandy loam,46,5
grid_346,0.5,sandy loam,46,5
grid_347,0.2,sandy clay loam,46,5
grid_347,0.2,clay,46,5
grid_347,0.2,clay,46,5
grid_347,0.2,clay,46,5
grid_347,0.2,clay,46,5
grid_347,0.5,clay,46,5
grid_347,0.5,clay,46,5
grid_348,0.2,sandy clay loam,46,5
grid_348,0.2,sandy clay loam,46,5
grid_348,0.2,clay loam,46,5
grid_348,0.2,clay loam,46,5
grid_348,0.2,clay loam,46,5
grid_348,0.5,clay,46,5
grid_348,0.5,clay loam,46,5
grid_349,0.2,sandy clay loam,46,5
grid_349,0.2,sandy clay loam,46,5
grid_349,0.2,clay loam,46,5
grid_349,0.2,clay loam,46,5
grid_349,0.2,clay loam,46,5
grid_349,0.5,clay,46,5
grid_349,0.5,clay loam,46,5
grid_350,0.2,clay,46,5
grid_350,0.2,clay,46,5
grid_350,0.2,clay,46,5
grid_350,0.2,clay,46,5
grid_350,0.2,clay,46,5
grid_350,0.5,clay,46,5
grid_350,0.5,clay,46,5
grid_351,0.2,clay,46,5
grid_351,0.2,clay,46,5
grid_351,0.2,clay,46,5
grid_351,0.2,clay,46,5
grid_351,0.2,clay,46,5
grid_351,0.5,clay,46,5
grid_351,0.5,clay,46,5
grid_352,0.2,clay,46,5
grid_352,0.2,clay,46,5
grid_352,0.2,clay,46,5
grid_352,0.2,clay,46,5
grid_352,0.2,clay,46,5
grid_352,0.5,clay,46,5
grid_352,0.5,clay,46,5
grid_353,0.2,clay,46,5
grid_353,0.2,clay,46,5
grid_353,0.2,clay,46,5
grid_353,0.2,clay,46,5
grid_353,0.2,clay,46,5
grid_353,0.5,clay,46,5
grid_353,0.5,clay,46,5
grid_354,0.2,sandy loam,46,5
grid_354,0.2,sandy clay loam,46,5
grid_354,0.2,sandy clay loam,46,5
grid_354,0.2,sandy clay,46,5
grid_354,0.2,sandy clay,46,5
grid_354,0.5,sandy clay,46,5
grid_354,0.5,clay loam,46,5
grid_355,0.2,sandy loam,46,5
grid_355,0.2,sandy loam,46,5
grid_355,0.2,sandy clay loam,46,5
grid_355,0.2,sandy clay loam,46,5
grid_355,0.2,sandy clay loam,46,5
grid_355,0.5,sandy clay loam,46,5
grid_355,0.5,sandy clay,46,5
grid_356,0.2,sandy loam,46,5
grid_356,0.2,sandy clay loam,46,5
grid_356,0.2,sandy clay loam,46,5
grid_356,0.2,sandy clay loam,46,5
grid_356,0.2,sandy clay loam,46,5
grid_356,0.5,sandy clay loam,46,5
grid_356,0.5,sandy clay,46,5
grid_357,0.2,sandy loam,46,5
grid_357,0.2,sandy loam,46,5
grid_357,0.2,sandy clay loam,46,5
grid_357,0.2,sandy clay loam,46,5
grid_357,0.2,sandy clay loam,46,5
grid_357,0.5,sandy clay loam,46,5
grid_357,0.5,sandy clay,46,5
grid_358,0.2,sandy loam,46,5
grid_358,0.2,sandy loam,46,5
grid_358,0.2,sandy clay loam,46,5
grid_358,0.2,sandy clay loam,46,5
grid_358,0.2,sandy clay loam,46,5
grid_358,0.5,sandy clay loam,46,5
grid_358,0.5,sandy clay,46,5
grid_359,0.2,sandy loam,46,5
grid_359,0.2,sandy clay loam,46,5
grid_359,0.2,sandy clay loam,46,5
grid_359,0.2,sandy clay,46,5
grid_359,0.2,sandy clay,46,5
grid_359,0.5,clay,46,5
grid_359,0.5,clay,46,5
grid_360,0.2,sandy loam,46,5
grid_360,0.2,NA,46,5
grid_360,0.2,NA,46,5
grid_360,0.2,NA,46,5
grid_360,0.2,NA,46,5
grid_360,0.5,NA,46,5
grid_360,0.5,NA,46,5
grid_361,0.2,sandy loam,46,5
grid_361,0.2,clay,46,5
grid_361,0.2,clay,46,5
grid_361,0.2,clay,46,5
grid_361,0.2,clay,46,5
grid_361,0.5,clay,46,5
grid_361,0.5,clay,46,5
grid_362,0.2,clay,46,5
grid_362,0.2,clay,46,5
grid_362,0.2,clay,46,5
grid_362,0.2,clay,46,5
grid_362,0.2,clay,46,5
grid_362,0.5,clay,46,5
grid_362,0.5,clay,46,5
grid_363,0.2,sandy loam,46,5
grid_363,0.2,sandy clay loam,46,5
grid_363,0.2,clay loam,46,5
grid_363,0.2,clay loam,46,5
grid_363,0.2,clay loam,46,5
grid_363,0.5,clay loam,46,5
grid_363,0.5,clay loam,46,5
grid_364,0.2,sandy clay loam,46,5
grid_364,0.2,sandy clay loam,46,5
grid_364,0.2,clay loam,46,5
grid_364,0.2,clay loam,46,5
grid_364,0.2,clay loam,46,5
grid_364,0.5,clay,46,5
grid_364,0.5,clay loam,46,5
grid_365,0.2,sandy loam,46,5
grid_365,0.2,sandy loam,46,5
grid_365,0.2,sandy clay loam,46,5
grid_365,0.2,sandy loam,46,5
grid_365,0.2,sandy loam,46,5
grid_365,0.5,sandy loam,46,5
grid_365,0.5,sandy loam,46,5
grid_366,0.2,sandy loam,46,5
grid_366,0.2,sandy loam,46,5
grid_366,0.2,sandy clay loam,46,5
grid_366,0.2,sandy loam,46,5
grid_366,0.2,sandy loam,46,5
grid_366,0.5,sandy loam,46,5
grid_366,0.5,sandy loam,46,5
grid_367,0.2,sandy loam,46,5
grid_367,0.2,sandy loam,46,5
grid_367,0.2,sandy clay loam,46,5
grid_367,0.2,sandy loam,46,5
grid_367,0.2,sandy loam,46,5
grid_367,0.5,sandy loam,46,5
grid_367,0.5,sandy loam,46,5
grid_368,0.2,sandy loam,46,5
grid_368,0.2,sandy loam,46,5
grid_368,0.2,sandy clay loam,46,5
grid_368,0.2,sandy clay loam,46,5
grid_368,0.2,sandy clay loam,46,5
grid_368,0.5,sandy clay loam,46,5
grid_368,0.5,sandy clay,46,5
grid_369,0.2,clay loam,46,5
grid_369,0.2,clay loam,46,5
grid_369,0.2,clay loam,46,5
grid_369,0.2,clay loam,46,5
grid_369,0.2,clay,46,5
grid_369,0.5,clay,46,5
grid_369,0.5,clay,46,5
grid_370,0.2,sandy clay loam,46,5
grid_370,0.2,sandy loam,46,5
grid_370,0.2,sandy loam,46,5
grid_370,0.2,sandy loam,46,5
grid_370,0.2,sandy loam,46,5
grid_370,0.5,sandy loam,46,5
grid_370,0.5,loam,46,5
grid_371,0.2,sandy clay loam,46,5
grid_371,0.2,sandy loam,46,5
grid_371,0.2,sandy loam,46,5
grid_371,0.2,sandy loam,46,5
grid_371,0.2,sandy loam,46,5
grid_371,0.5,sandy loam,46,5
grid_371,0.5,loam,46,5
grid_372,0.2,sandy clay loam,46,5
grid_372,0.2,sandy loam,46,5
grid_372,0.2,sandy loam,46,5
grid_372,0.2,sandy loam,46,5
grid_372,0.2,sandy loam,46,5
grid_372,0.5,sandy loam,46,5
grid_372,0.5,loam,46,5
grid_373,0.2,sandy clay loam,46,5
grid_373,0.2,sandy loam,46,5
grid_373,0.2,sandy loam,46,5
grid_373,0.2,sandy loam,46,5
grid_373,0.2,sandy loam,46,5
grid_373,0.5,sandy loam,46,5
grid_373,0.5,loam,46,5
grid_374,0.2,sandy clay loam,46,5
grid_374,0.2,sandy loam,46,5
grid_374,0.2,sandy loam,46,5
grid_374,0.2,sandy loam,46,5
grid_374,0.2,sandy loam,46,5
grid_374,0.5,sandy loam,46,5
grid_374,0.5,loam,46,5
grid_375,0.2,sandy clay loam,46,5
grid_375,0.2,sandy clay loam,46,5
grid_375,0.2,clay loam,46,5
grid_375,0.2,clay loam,46,5
grid_375,0.2,clay loam,46,5
grid_375,0.5,clay,46,5
grid_375,0.5,clay loam,46,5
grid_376,0.2,sandy clay loam,46,5
grid_376,0.2,sandy clay loam,46,5
grid_376,0.2,clay loam,46,5
grid_376,0.2,clay loam,46,5
grid_376,0.2,clay loam,46,5
grid_376,0.5,clay,46,5
grid_376,0.5,clay loam,46,5
grid_377,0.2,clay,46,5
grid_377,0.2,clay,46,5
grid_377,0.2,clay,46,5
grid_377,0.2,clay,46,5
grid_377,0.2,clay,46,5
grid_377,0.5,clay,46,5
grid_377,0.5,clay,46,5
grid_378,0.2,sandy loam,46,5
grid_378,0.2,sandy loam,46,5
grid_378,0.2,sandy clay loam,46,5
grid_378,0.2,sandy clay loam,46,5
grid_378,0.2,sandy clay loam,46,5
grid_378,0.5,sandy clay loam,46,5
grid_378,0.5,sandy clay,46,5
grid_379,0.2,sandy loam,46,5
grid_379,0.2,sandy clay loam,46,5
grid_379,0.2,sandy clay loam,46,5
grid_379,0.2,sandy clay,46,5
grid_379,0.2,sandy clay,46,5
grid_379,0.5,sandy clay,46,5
grid_379,0.5,clay loam,46,5
grid_380,0.2,clay,46,5
grid_380,0.2,clay,46,5
grid_380,0.2,clay,46,5
grid_380,0.2,clay,46,5
grid_380,0.2,clay,46,5
grid_380,0.5,clay,46,5
grid_380,0.5,clay,46,5
grid_381,0.2,sandy loam,46,5
grid_381,0.2,sandy clay loam,46,5
grid_381,0.2,sandy clay loam,46,5
grid_381,0.2,sandy clay,46,5
grid_381,0.2,sandy clay,46,5
grid_381,0.5,sandy clay,46,5
grid_381,0.5,clay loam,46,5
grid_382,0.2,sandy clay loam,46,5
grid_382,0.2,sandy loam,46,5
grid_382,0.2,sandy loam,46,5
grid_382,0.2,sandy loam,46,5
grid_382,0.2,sandy loam,46,5
grid_382,0.5,sandy loam,46,5
grid_382,0.5,loam,46,5
grid_383,0.2,sandy clay loam,46,5
grid_383,0.2,sandy loam,46,5
grid_383,0.2,sandy loam,46,5
grid_383,0.2,sandy loam,46,5
grid_383,0.2,sandy loam,46,5
grid_383,0.5,sandy loam,46,5
grid_383,0.5,loam,46,5
grid_384,0.2,sandy clay loam,46,5
grid_384,0.2,sandy loam,46,5
grid_384,0.2,sandy loam,46,5
grid_384,0.2,sandy loam,46,5
grid_384,0.2,sandy loam,46,5
grid_384,0.5,sandy loam,46,5
grid_384,0.5,loam,46,5
grid_385,0.2,sandy clay loam,46,5
grid_385,0.2,sandy loam,46,5
grid_385,0.2,sandy loam,46,5
grid_385,0.2,sandy loam,46,5
grid_385,0.2,sandy loam,46,5
grid_385,0.5,sandy loam,46,5
grid_385,0.5,loam,46,5
grid_386,0.2,sandy clay loam,46,5
grid_386,0.2,sandy loam,46,5
grid_386,0.2,sandy loam,46,5
grid_386,0.2,sandy loam,46,5
grid_386,0.2,sandy loam,46,5
grid_386,0.5,sandy loam,46,5
grid_386,0.5,loam,46,5
grid_387,0.2,sandy clay loam,46,5
grid_387,0.2,clay,46,5
grid_387,0.2,clay,46,5
grid_387,0.2,clay,46,5
grid_387,0.2,clay,46,5
grid_387,0.5,clay,46,5
grid_387,0.5,clay,46,5
grid_388,0.2,sandy clay loam,46,5
grid_388,0.2,sandy clay loam,46,5
grid_388,0.2,clay loam,46,5
grid_388,0.2,clay loam,46,5
grid_388,0.2,clay loam,46,5
grid_388,0.5,clay,46,5
grid_388,0.5,clay loam,46,5
grid_389,0.2,sandy clay loam,46,5
grid_389,0.2,sandy loam,46,5
grid_389,0.2,sandy loam,46,5
grid_389,0.2,sandy loam,46,5
grid_389,0.2,sandy loam,46,5
grid_389,0.5,sandy loam,46,5
grid_389,0.5,loam,46,5
grid_390,0.2,sandy loam,46,5
grid_390,0.2,sandy loam,46,5
grid_390,0.2,sandy clay loam,46,5
grid_390,0.2,sandy clay loam,46,5
grid_390,0.2,sandy clay loam,46,5
grid_390,0.5,sandy clay loam,46,5
grid_390,0.5,sandy clay,46,5
grid_391,0.2,sandy loam,46,5
grid_391,0.2,sandy clay loam,46,5
grid_391,0.2,sandy clay loam,46,5
grid_391,0.2,sandy clay,46,5
grid_391,0.2,sandy clay,46,5
grid_391,0.5,sandy clay,46,5
grid_391,0.5,clay loam,46,5
grid_392,0.2,clay,46,5
grid_392,0.2,clay,46,5
grid_392,0.2,clay,46,5
grid_392,0.2,clay,46,5
grid_392,0.2,clay,46,5
grid_392,0.5,clay,46,5
grid_392,0.5,clay,46,5
grid_393,0.2,sandy clay loam,46,5
grid_393,0.2,sandy clay loam,46,5
grid_393,0.2,clay loam,46,5
grid_393,0.2,clay loam,46,5
grid_393,0.2,clay loam,46,5
grid_393,0.5,clay,46,5
grid_393,0.5,clay loam,46,5
grid_394,0.2,sandy clay loam,46,5
grid_394,0.2,sandy clay loam,46,5
grid_394,0.2,clay loam,46,5
grid_394,0.2,clay loam,46,5
grid_394,0.2,clay loam,46,5
grid_394,0.5,clay,46,5
grid_394,0.5,clay loam,46,5
grid_395,0.2,sandy clay loam,46,5
grid_395,0.2,sandy loam,46,5
grid_395,0.2,sandy loam,46,5
grid_395,0.2,sandy loam,46,5
grid_395,0.2,sandy loam,46,5
grid_395,0.5,sandy loam,46,5
grid_395,0.5,loam,46,5
grid_396,0.2,sandy clay loam,46,5
grid_396,0.2,sandy loam,46,5
grid_396,0.2,sandy loam,46,5
grid_396,0.2,sandy loam,46,5
grid_396,0.2,sandy loam,46,5
grid_396,0.5,sandy loam,46,5
grid_396,0.5,loam,46,5
grid_397,0.2,sandy clay loam,46,5
grid_397,0.2,sandy loam,46,5
grid_397,0.2,sandy loam,46,5
grid_397,0.2,sandy loam,46,5
grid_397,0.2,sandy loam,46,5
grid_397,0.5,sandy loam,46,5
grid_397,0.5,loam,46,5
grid_398,0.2,sandy clay loam,46,5
grid_398,0.2,sandy loam,46,5
grid_398,0.2,sandy loam,46,5
grid_398,0.2,sandy loam,46,5
grid_398,0.2,sandy loam,46,5
grid_398,0.5,sandy loam,46,5
grid_398,0.5,loam,46,5
grid_399,0.2,sandy clay loam,46,5
grid_399,0.2,clay,46,5
grid_399,0.2,clay,46,5
grid_399,0.2,clay,46,5
grid_399,0.2,clay,46,5
grid_399,0.5,clay,46,5
grid_399,0.5,clay,46,5
grid_400,0.2,sandy clay loam,46,5
grid_400,0.2,sandy clay loam,46,5
grid_400,0.2,clay loam,46,5
grid_400,0.2,clay loam,46,5
grid_400,0.2,clay loam,46,5
grid_400,0.5,clay,46,5
grid_400,0.5,clay loam,46,5
grid_401,0.2,sandy clay loam,46,5
grid_401,0.2,sandy loam,46,5
grid_401,0.2,sandy loam,46,5
grid_401,0.2,sandy loam,46,5
grid_401,0.2,sandy loam,46,5
grid_401,0.5,sandy loam,46,5
grid_401,0.5,loam,46,5
grid_402,0.2,sandy clay loam,46,5
grid_402,0.2,sandy clay loam,46,5
grid_402,0.2,clay loam,46,5
grid_402,0.2,clay loam,46,5
grid_402,0.2,clay loam,46,5
grid_402,0.5,clay,46,5
grid_402,0.5,clay loam,46,5
grid_403,0.2,clay,46,5
grid_403,0.2,clay,46,5
grid_403,0.2,clay,46,5
grid_403,0.2,clay,46,5
grid_403,0.2,clay,46,5
grid_403,0.5,clay,46,5
grid_403,0.5,clay,46,5
grid_404,0.2,clay,46,5
grid_404,0.2,clay,46,5
grid_404,0.2,clay,46,5
grid_404,0.2,clay,46,5
grid_404,0.2,clay,46,5
grid_404,0.5,clay,46,5
grid_404,0.5,clay,46,5
grid_405,0.2,sandy clay loam,46,5
grid_405,0.2,sandy clay loam,46,5
grid_405,0.2,clay loam,46,5
grid_405,0.2,clay loam,46,5
grid_405,0.2,clay loam,46,5
grid_405,0.5,clay,46,5
grid_405,0.5,clay loam,46,5
grid_406,0.2,sandy clay loam,46,5
grid_406,0.2,sandy loam,46,5
grid_406,0.2,sandy loam,46,5
grid_406,0.2,sandy loam,46,5
grid_406,0.2,sandy loam,46,5
grid_406,0.5,sandy loam,46,5
grid_406,0.5,loam,46,5
grid_407,0.2,sandy clay loam,46,5
grid_407,0.2,sandy loam,46,5
grid_407,0.2,sandy loam,46,5
grid_407,0.2,sandy loam,46,5
grid_407,0.2,sandy loam,46,5
grid_407,0.5,sandy loam,46,5
grid_407,0.5,loam,46,5
grid_408,0.2,sandy clay loam,46,5
grid_408,0.2,sandy loam,46,5
grid_408,0.2,sandy loam,46,5
grid_408,0.2,sandy loam,46,5
grid_408,0.2,sandy loam,46,5
grid_408,0.5,sandy loam,46,5
grid_408,0.5,loam,46,5
grid_409,0.2,sandy clay loam,46,5
grid_409,0.2,clay,46,5
grid_409,0.2,clay,46,5
grid_409,0.2,clay,46,5
grid_409,0.2,clay,46,5
grid_409,0.5,clay,46,5
grid_409,0.5,clay,46,5
grid_410,0.2,sandy clay loam,46,5
grid_410,0.2,sandy clay loam,46,5
grid_410,0.2,clay loam,46,5
grid_410,0.2,clay loam,46,5
grid_410,0.2,clay loam,46,5
grid_410,0.5,clay,46,5
grid_410,0.5,clay loam,46,5
grid_411,0.2,sandy clay loam,46,5
grid_411,0.2,sandy clay loam,46,5
grid_411,0.2,clay loam,46,5
grid_411,0.2,clay loam,46,5
grid_411,0.2,clay loam,46,5
grid_411,0.5,clay,46,5
grid_411,0.5,clay loam,46,5
grid_412,0.2,clay,46,5
grid_412,0.2,clay,46,5
grid_412,0.2,clay,46,5
grid_412,0.2,clay,46,5
grid_412,0.2,clay,46,5
grid_412,0.5,clay,46,5
grid_412,0.5,clay,46,5
grid_413,0.2,sandy loam,46,5
grid_413,0.2,sandy loam,46,5
grid_413,0.2,sandy clay loam,46,5
grid_413,0.2,sandy clay loam,46,5
grid_413,0.2,sandy clay loam,46,5
grid_413,0.5,sandy clay loam,46,5
grid_413,0.5,sandy clay,46,5
grid_414,0.2,clay,46,5
grid_414,0.2,clay,46,5
grid_414,0.2,clay,46,5
grid_414,0.2,clay,46,5
grid_414,0.2,clay,46,5
grid_414,0.5,clay,46,5
grid_414,0.5,clay,46,5
grid_415,0.2,sandy loam,46,5
grid_415,0.2,sandy clay loam,46,5
grid_415,0.2,sandy clay loam,46,5
grid_415,0.2,sandy clay,46,5
grid_415,0.2,sandy clay,46,5
grid_415,0.5,sandy clay,46,5
grid_415,0.5,clay loam,46,5
grid_416,0.2,sandy clay loam,46,5
grid_416,0.2,sandy clay loam,46,5
grid_416,0.2,clay loam,46,5
grid_416,0.2,clay loam,46,5
grid_416,0.2,clay loam,46,5
grid_416,0.5,clay,46,5
grid_416,0.5,clay loam,46,5
grid_417,0.2,sandy clay loam,46,5
grid_417,0.2,sandy loam,46,5
grid_417,0.2,sandy loam,46,5
grid_417,0.2,sandy loam,46,5
grid_417,0.2,sandy loam,46,5
grid_417,0.5,sandy loam,46,5
grid_417,0.5,loam,46,5
grid_418,0.2,sandy clay loam,46,5
grid_418,0.2,clay,46,5
grid_418,0.2,clay,46,5
grid_418,0.2,clay,46,5
grid_418,0.2,clay,46,5
grid_418,0.5,clay,46,5
grid_418,0.5,clay,46,5
grid_419,0.2,sandy clay loam,46,5
grid_419,0.2,clay,46,5
grid_419,0.2,clay,46,5
grid_419,0.2,clay,46,5
grid_419,0.2,clay,46,5
grid_419,0.5,clay,46,5
grid_419,0.5,clay,46,5
grid_420,0.2,sandy clay loam,46,5
grid_420,0.2,clay,46,5
grid_420,0.2,clay,46,5
grid_420,0.2,clay,46,5
grid_420,0.2,clay,46,5
grid_420,0.5,clay,46,5
grid_420,0.5,clay,46,5
grid_421,0.2,sandy loam,46,5
grid_421,0.2,sandy loam,46,5
grid_421,0.2,sandy clay loam,46,5
grid_421,0.2,sandy clay loam,46,5
grid_421,0.2,sandy clay loam,46,5
grid_421,0.5,sandy clay loam,46,5
grid_421,0.5,sandy clay,46,5
grid_422,0.2,sandy loam,46,5
grid_422,0.2,sandy loam,46,5
grid_422,0.2,sandy clay loam,46,5
grid_422,0.2,sandy clay loam,46,5
grid_422,0.2,sandy clay loam,46,5
grid_422,0.5,sandy clay loam,46,5
grid_422,0.5,sandy clay,46,5
grid_423,0.2,sandy loam,46,5
grid_423,0.2,sandy clay loam,46,5
grid_423,0.2,sandy clay loam,46,5
grid_423,0.2,sandy clay,46,5
grid_423,0.2,clay,46,5
grid_423,0.5,clay,46,5
grid_423,0.5,clay,46,5
grid_424,0.2,sandy clay loam,46,5
grid_424,0.2,clay,46,5
grid_424,0.2,clay,46,5
grid_424,0.2,clay,46,5
grid_424,0.2,clay,46,5
grid_424,0.5,clay,46,5
grid_424,0.5,clay,46,5
grid_425,0.2,sandy clay loam,46,5
grid_425,0.2,clay,46,5
grid_425,0.2,clay,46,5
grid_425,0.2,clay,46,5
grid_425,0.2,clay,46,5
grid_425,0.5,clay,46,5
grid_425,0.5,clay,46,5
grid_426,0.2,sandy loam,46,5
grid_426,0.2,sandy loam,46,5
grid_426,0.2,sandy clay loam,46,5
grid_426,0.2,sandy clay loam,46,5
grid_426,0.2,sandy clay loam,46,5
grid_426,0.5,sandy clay loam,46,5
grid_426,0.5,sandy clay,46,5
grid_427,0.2,sandy loam,46,5
grid_427,0.2,sandy loam,46,5
grid_427,0.2,sandy clay loam,46,5
grid_427,0.2,sandy clay loam,46,5
grid_427,0.2,sandy clay loam,46,5
grid_427,0.5,sandy clay loam,46,5
grid_427,0.5,sandy clay,46,5
